actorId,pagerank,degree,weightedDegree,community
nm10749426,0.778734,9,9,11
nm0419709,0.709656,9,9,113
nm0926970,0.696627,9,9,113
nm4763591,0.709656,9,9,113
nm10452817,0.696627,9,9,113
nm9614826,0.709656,9,9,113
nm1442604,0.696627,9,9,113
nm2768604,0.709656,9,9,113
nm9427108,1.222782,18,18,113
nm9499890,1.580685,26,27,113
nm10446288,0.885517,9,9,43
nm7414355,0.885517,9,9,43
nm8231979,0.885517,9,9,43
nm9159694,0.885517,9,9,43
nm0613417,1.0,9,9,536
nm5878003,1.0,9,9,536
nm9904883,1.0,9,9,536
nm18777138,1.0,9,9,536
nm1089541,0.885156,9,9,23
nm3464409,0.885156,9,9,23
nm5000213,0.885156,9,9,23
nm0945189,0.885156,9,9,23
nm2656503,0.829605,9,9,110
nm0001057,0.956853,9,9,57
nm0056271,0.956853,9,9,57
nm0680795,0.956853,9,9,57
nm0722560,0.956853,9,9,57
nm1463818,0.89752,9,9,541
nm2622284,0.89752,9,9,541
nm10420437,0.943455,9,9,3
nm2034488,0.943455,9,9,3
nm0616790,0.956853,9,9,542
nm7759916,1.77665,18,18,542
nm12640295,0.956853,9,9,542
nm11824396,0.956853,9,9,542
nm1828185,0.880022,9,9,11
nm8454250,0.880022,9,9,11
nm1277861,0.847914,9,9,19
nm2590072,0.846061,9,9,19
nm10359130,0.846061,9,9,19
nm1282863,0.847914,9,9,19
nm4852977,0.816138,9,9,19
nm7845710,0.813919,9,9,13
nm10440440,0.816473,9,9,13
nm14445936,0.813919,9,9,13
nm10440438,0.816473,9,9,13
nm10440439,0.816473,9,9,13
nm3035081,1.526582,18,18,13
nm7144357,1.453833,18,18,11
nm7370336,0.816473,9,9,13
nm8071216,0.816473,9,9,13
nm0431732,0.948678,9,9,314
nm4531844,0.948678,9,9,314
nm2115624,0.948678,9,9,314
nm0161133,0.956853,9,9,326
nm2218210,0.809851,9,9,11
nm5573352,0.809851,9,9,11
nm8635807,0.809851,9,9,11
nm11004620,0.806003,9,9,13
nm1778107,1.483315,18,18,13
nm5467214,1.449188,18,18,13
nm8125303,0.79815,9,9,11
nm10153044,0.812133,9,9,13
nm4583371,0.79815,9,9,11
nm8743969,2.138465,27,27,11
nm10390551,0.806003,9,9,13
nm6192873,0.895845,9,9,13
nm8408568,0.895845,9,9,13
nm0435766,1.0,9,9,546
nm0542040,1.0,9,9,546
nm11275579,1.0,9,9,546
nm1722996,0.773595,9,9,13
nm9973563,0.773595,9,9,13
nm8565423,0.773595,9,9,13
nm8910575,0.911685,9,9,110
nm5030879,0.718962,9,9,176
nm15561591,0.93097,9,9,13
nm8890455,0.8475,9,9,13
nm0853673,0.896924,9,9,111
nm0039746,0.896924,9,9,111
nm0754333,1.0,9,9,550
nm1936672,1.0,9,9,550
nm10366108,0.723948,9,9,737
nm1399111,1.917028,23,27,1262
nm2421786,1.489339,18,18,737
nm5810585,0.827675,9,9,110
nm8692649,1.316011,15,18,1262
nm9535242,0.723948,9,9,737
nm10273948,0.849264,9,9,110
nm1092369,3.800195,46,54,1262
nm3019956,0.72912,9,9,740
nm9161742,0.41993,9,9,321
nm2153780,0.41993,9,9,321
nm1699418,0.760369,9,9,490
nm0441225,1.0,9,9,22
nm4497226,1.0,9,9,22
nm0000312,1.0,9,9,22
nm6749842,1.0,9,9,22
nm2843482,2.812183,30,45,1381
nm2532405,1.204239,16,18,1368
nm3819470,0.840463,9,9,11
nm0990640,0.840463,9,9,11
nm10441025,0.905767,9,9,13
nm4746089,0.956853,9,9,557
nm7430253,0.956853,9,9,557
nm0450975,0.913706,9,9,558
nm10368117,0.832184,9,9,11
nm10482385,0.930241,9,9,86
nm10484632,0.930241,9,9,86
nm1217893,0.945253,9,9,19
nm4449715,0.945253,9,9,19
nm1173203,0.794197,9,9,111
nm2151352,0.794197,9,9,111
nm2791668,0.794197,9,9,111
nm7886376,0.794197,9,9,111
nm1902531,0.947434,9,9,43
nm6669135,0.947434,9,9,43
nm6472360,0.91614,9,9,110
nm10292299,0.91614,9,9,110
nm5245242,0.91614,9,9,110
nm0452925,0.956853,9,9,81
nm0483069,0.956853,9,9,81
nm2440627,0.94774,9,9,559
nm0497631,0.917756,9,9,559
nm6728658,1.682442,18,18,559
nm4918457,0.93297,9,9,23
nm5580089,0.939788,9,9,59
nm5781475,0.939788,9,9,59
nm5580013,0.939788,9,9,59
nm7822670,0.939788,9,9,59
nm3039853,0.758153,9,9,216
nm0202136,0.758153,9,9,216
nm2171081,0.758153,9,9,216
nm0032894,0.855213,9,9,110
nm0462042,0.855213,9,9,110
nm0757293,0.855213,9,9,110
nm2615204,0.718272,9,9,110
nm3855467,0.915416,9,9,7
nm7403009,0.915416,9,9,7
nm0931898,0.915416,9,9,7
nm1724638,0.915416,9,9,7
nm8823344,0.889756,9,9,7
nm7752372,0.889756,9,9,7
nm10451714,0.889756,9,9,7
nm6972362,0.889756,9,9,7
nm10384357,0.827411,9,9,563
nm10384359,0.827411,9,9,563
nm8243159,0.827411,9,9,563
nm12372874,1.0,9,9,412
nm0619178,1.0,9,9,412
nm9977663,0.778267,9,9,565
nm0879989,1.366921,16,18,695
nm1002952,1.366921,16,18,695
nm1007226,0.778267,9,9,565
nm10486524,0.722126,9,9,110
nm2475486,0.645895,9,9,110
nm1794495,1.54811,18,18,111
nm6262100,0.779345,9,9,111
nm1335704,1.324259,18,18,11
nm1001625,1.936373,26,27,524
nm1560523,0.770006,9,9,11
nm6788820,1.380014,18,18,11
nm0471459,0.913729,9,9,11
nm10411559,1.547109,18,18,11
nm10411561,0.913729,9,9,11
nm3202886,0.913729,9,9,11
nm8861068,0.913729,9,9,11
nm1847486,0.855781,9,9,568
nm4496545,0.840465,9,9,33
nm4287294,0.840465,9,9,33
nm1754496,0.934916,9,9,411
nm6377486,0.934916,9,9,411
nm7351991,0.934916,9,9,411
nm0257922,0.934916,9,9,411
nm0356372,0.934916,9,9,411
nm10307102,0.934916,9,9,411
nm1698399,0.898883,9,9,411
nm10296665,0.934916,9,9,411
nm15392421,0.934916,9,9,411
nm10058464,1.0,9,9,569
nm5617255,1.0,9,9,569
nm0754097,1.0,9,9,569
nm1165284,1.0,9,9,569
nm10532694,0.856039,9,9,11
nm7216750,0.856039,9,9,11
nm0004569,0.819012,9,9,11
nm10035940,0.819012,9,9,11
nm4223263,1.413085,17,18,570
nm5744564,1.979131,26,27,1406
nm0043199,0.758665,9,9,202
nm2500160,0.758665,9,9,202
nm5699800,0.791476,9,9,570
nm5724719,2.176275,26,27,665
nm7548924,0.758665,9,9,202
nm0711836,0.790327,9,9,113
nm5215062,0.790327,9,9,113
nm5205279,0.87328,9,9,110
nm10849968,0.87328,9,9,110
nm10849969,0.87328,9,9,110
nm0875244,1.577211,18,18,110
nm10849970,0.87328,9,9,110
nm15626054,0.937497,9,9,110
nm0951121,0.956853,9,9,571
nm4291622,0.864684,9,9,483
nm1617208,0.864684,9,9,483
nm4587635,0.921903,9,9,33
nm6761294,1.0,9,9,289
nm7078907,1.0,9,9,289
nm7153454,0.948678,9,9,369
nm5623923,0.809839,9,9,11
nm0707399,0.775251,9,9,11
nm6601752,0.775251,9,9,11
nm1428724,4.408099,58,63,524
nm6660756,0.713434,9,9,524
nm0151097,0.891719,9,9,23
nm1111953,0.891719,9,9,23
nm1878301,0.891719,9,9,23
nm9496699,0.891719,9,9,23
nm2740594,0.913706,9,9,463
nm9693378,0.913706,9,9,463
nm11086048,1.0,9,9,575
nm5643341,0.943427,9,9,36
nm10450154,0.943427,9,9,36
nm10334571,1.0,9,9,576
nm3386125,1.0,9,9,576
nm0023979,1.0,9,9,157
nm10455670,1.0,9,9,157
nm0013833,0.948678,9,9,123
nm1936402,0.885074,9,9,23
nm0422623,1.657257,18,18,23
nm0490513,1.648933,18,18,23
nm0490492,0.947725,9,9,23
nm8353861,0.947725,9,9,23
nm8007355,0.948253,9,9,56
nm7105818,0.913876,9,9,3
nm5083927,0.913876,9,9,3
nm10866897,0.919545,9,9,23
nm0492924,1.0,9,9,579
nm3889539,1.0,9,9,579
nm16261379,1.0,9,9,579
nm3602977,1.0,9,9,579
nm4247602,1.0,9,9,579
nm7494237,0.956853,9,9,264
nm3581007,1.0,9,9,581
nm10288309,1.0,9,9,581
nm10473992,0.878977,9,9,348
nm3793902,0.878977,9,9,348
nm0497362,1.0,9,9,582
nm1713653,1.0,9,9,582
nm2944077,1.0,9,9,582
nm15593387,1.0,9,9,582
nm3609590,1.0,9,9,582
nm0387322,1.0,9,9,506
nm1649960,1.0,9,9,506
nm1893085,1.0,9,9,506
nm7950030,1.0,9,9,235
nm0067697,1.0,9,9,235
nm0750916,0.937683,9,9,6
nm2952467,0.937683,9,9,6
nm0767929,0.937683,9,9,6
nm0924502,0.937683,9,9,6
nm1183251,1.0,9,9,583
nm1877677,1.0,9,9,583
nm9327020,1.0,9,9,583
nm0501802,1.0,9,9,337
nm4161154,1.0,9,9,337
nm11659389,1.0,9,9,337
nm0507065,1.0,9,9,585
nm5795025,1.0,9,9,585
nm10409073,1.0,9,9,585
nm10409083,1.0,9,9,585
nm0508188,1.0,9,9,587
nm6946659,1.0,9,9,587
nm0513385,0.945882,9,9,59
nm1024264,0.945882,9,9,59
nm2849785,1.499701,17,18,1382
nm4907734,1.499701,17,18,1382
nm7094216,1.609525,18,18,23
nm9047363,1.083755,17,18,1380
nm6060417,0.622626,9,9,113
nm3131765,1.0,9,9,591
nm7450118,1.0,9,9,591
nm6873101,1.0,9,9,592
nm7160967,1.0,9,9,592
nm0876724,1.0,9,9,593
nm0904901,1.0,9,9,593
nm9590640,0.921881,9,9,314
nm1027309,2.266742,26,27,882
nm0001744,0.830065,9,9,3
nm0346595,1.620585,18,18,3
nm5439813,2.176502,26,27,882
nm4423756,1.0,9,9,595
nm3843073,1.0,9,9,595
nm0529310,0.909521,9,9,11
nm0809308,0.909521,9,9,11
nm0858808,0.909521,9,9,11
nm0530286,0.88256,9,9,33
nm0286579,0.88256,9,9,33
nm1001314,0.88256,9,9,33
nm0530782,1.0,9,9,363
nm0200806,1.0,9,9,363
nm5850563,1.0,9,9,356
nm1200739,1.0,9,9,356
nm0532610,0.66236,9,9,110
nm4877066,0.66236,9,9,110
nm2314136,0.882718,9,9,39
nm1978694,0.882718,9,9,39
nm6924097,0.882718,9,9,39
nm0346619,0.93554,9,9,13
nm1908800,0.93554,9,9,13
nm5089122,1.663058,18,18,11
nm6845744,1.0,9,9,598
nm13652346,1.0,9,9,598
nm1252616,0.790596,9,9,111
nm8775863,1.425575,18,18,111
nm0508561,1.0,9,9,588
nm2745688,1.0,9,9,588
nm3945747,1.0,9,9,599
nm1085816,1.0,9,9,599
nm7927064,1.0,9,9,599
nm8373689,1.0,9,9,599
nm9797923,1.0,9,9,599
nm4448535,0.949921,9,9,42
nm0000620,0.949921,9,9,42
nm2254074,0.949921,9,9,42
nm15630549,0.822472,9,9,11
nm5423482,1.566331,18,18,11
nm4818642,0.937357,9,9,30
nm2623983,0.937357,9,9,30
nm9057632,0.937357,9,9,30
nm0546417,0.956853,9,9,601
nm10347719,0.956853,9,9,601
nm2826608,1.77665,18,18,601
nm8725042,0.956853,9,9,601
nm9736967,0.956853,9,9,601
nm10424272,1.0,9,9,602
nm0023205,0.901742,9,9,119
nm13396716,0.901742,9,9,119
nm2013380,0.901742,9,9,119
nm0556623,1.0,9,9,604
nm3190124,1.0,9,9,604
nm5399017,1.0,9,9,604
nm2775828,1.0,9,9,605
nm0619834,1.0,9,9,605
nm1474022,1.0,9,9,605
nm10833135,0.894891,9,9,55
nm1460660,0.887623,9,9,55
nm5489754,1.0,9,9,607
nm10535373,0.749226,9,9,608
nm10513734,0.749226,9,9,608
nm10535372,0.749226,9,9,608
nm0559647,0.894033,9,9,110
nm1204924,0.894033,9,9,110
nm0632761,2.488989,27,27,110
nm2596793,1.580555,18,18,110
nm6107525,0.927569,9,9,174
nm7104317,0.927569,9,9,174
nm2283410,1.0,9,9,610
nm1918947,1.0,9,9,610
nm0567589,0.930762,9,9,6
nm8076281,0.930762,9,9,6
nm0732970,0.930762,9,9,6
nm3647676,0.930762,9,9,6
nm0575922,0.938127,9,9,33
nm3219657,0.938127,9,9,33
nm0525715,1.575973,18,18,33
nm5389665,0.875887,9,9,33
nm0473162,0.875887,9,9,33
nm1244880,1.609113,18,18,21
nm1898925,0.938127,9,9,33
nm2028753,0.875887,9,9,33
nm5681306,0.938127,9,9,33
nm5553616,1.0,9,9,614
nm3935097,1.0,9,9,614
nm5426873,1.0,9,9,614
nm6403241,1.0,9,9,614
nm1007039,0.611895,9,9,110
nm5087726,0.743268,9,9,110
nm10394000,0.588601,9,9,646
nm8401263,1.11423,17,18,739
nm10019801,1.0,9,9,618
nm1357627,1.0,9,9,618
nm1928389,1.0,9,9,618
nm7794816,1.0,9,9,618
nm1090704,0.829566,9,9,110
nm0645381,0.829566,9,9,110
nm1782903,0.829566,9,9,110
nm2913254,1.0,9,9,621
nm2432224,1.0,9,9,621
nm5632624,1.0,9,9,621
nm0812210,0.751934,9,9,110
nm0633984,0.720888,9,9,110
nm0595105,0.894379,9,9,110
nm13094979,0.894379,9,9,110
nm5492721,0.894379,9,9,110
nm13094978,0.894379,9,9,110
nm11589789,0.793688,9,9,11
nm4028885,0.76656,9,9,11
nm5422245,0.793688,9,9,11
nm8166767,1.992276,27,27,11
nm0599138,1.0,9,9,562
nm0813934,1.0,9,9,562
nm0599493,1.0,9,9,623
nm0845079,1.0,9,9,623
nm9334992,0.927569,9,9,624
nm8702519,0.927569,9,9,624
nm4497664,0.949921,9,9,624
nm0724604,0.949921,9,9,624
nm0601335,1.0,9,9,544
nm1727367,1.0,9,9,544
nm0604507,1.0,9,9,626
nm4574737,1.0,9,9,626
nm4630173,1.0,9,9,626
nm1352343,0.937408,9,9,110
nm0867401,0.937408,9,9,110
nm10435353,0.937408,9,9,110
nm7922534,0.830295,9,9,111
nm0608513,0.889892,9,9,11
nm2270882,0.889892,9,9,11
nm3736929,0.889892,9,9,11
nm16344328,0.804568,9,9,111
nm1799338,0.804568,9,9,111
nm0609396,1.236548,18,18,110
nm0034836,0.698552,9,9,110
nm0609706,0.787494,9,9,3
nm10711464,0.787494,9,9,3
nm3132784,1.382281,18,18,3
nm1366317,1.400854,18,18,3
nm0557983,0.956853,9,9,464
nm4468552,0.956853,9,9,464
nm0866895,1.670243,18,18,118
nm4098239,0.939889,9,9,110
nm0213339,1.0,9,9,377
nm10461998,1.0,9,9,630
nm3204954,1.0,9,9,630
nm4482064,1.0,9,9,630
nm3057392,1.0,9,9,630
nm10230116,0.829128,9,9,13
nm5303286,0.812932,9,9,13
nm5676658,0.812932,9,9,13
nm5704615,1.529065,17,18,1371
nm8206788,0.829128,9,9,13
nm10306452,0.858173,9,9,11
nm13321144,0.858173,9,9,11
nm0620847,1.0,9,9,636
nm11671412,1.0,9,9,636
nm0918109,1.0,9,9,636
nm10743273,1.0,9,9,636
nm5457688,1.0,9,9,636
nm0620919,0.879041,9,9,345
nm0758915,0.879041,9,9,345
nm9413032,0.879041,9,9,345
nm2068892,0.949921,9,9,50
nm0001592,0.949921,9,9,50
nm8612305,2.016487,26,27,1406
nm10290435,1.0,9,9,125
nm0014122,1.0,9,9,125
nm10290436,1.0,9,9,125
nm0621987,0.886616,9,9,111
nm11755619,0.886616,9,9,111
nm0452091,0.886616,9,9,111
nm2079292,1.608278,18,18,111
nm3155702,0.886616,9,9,111
nm10464513,0.886616,9,9,111
nm1274645,1.0,9,9,383
nm10364995,1.0,9,9,637
nm10364996,1.0,9,9,637
nm1229699,1.0,9,9,637
nm9661344,1.0,9,9,637
nm6923452,0.898655,9,9,103
nm0992109,0.876099,9,9,111
nm4159861,0.876099,9,9,111
nm0623414,0.773809,9,9,111
nm1028434,2.224491,27,27,111
nm10491924,0.773809,9,9,111
nm7884017,0.761855,9,9,111
nm10498623,0.785408,9,9,111
nm1171492,0.773809,9,9,111
nm1302654,0.773809,9,9,111
nm5028453,0.797112,9,9,111
nm2598657,1.0,9,9,638
nm3200988,1.0,9,9,638
nm0626938,1.0,9,9,285
nm10475049,1.0,9,9,285
nm10475051,1.0,9,9,285
nm8527073,1.0,9,9,639
nm10806329,1.0,9,9,191
nm0461746,1.0,9,9,191
nm10404190,1.0,9,9,191
nm2113617,1.0,9,9,640
nm10330475,1.0,9,9,640
nm0393093,0.934534,9,9,110
nm10425812,0.934534,9,9,110
nm4933812,0.934534,9,9,110
nm10418885,0.934534,9,9,110
nm1553119,0.934534,9,9,110
nm3083581,0.934534,9,9,110
nm4565874,0.956853,9,9,642
nm9836528,0.956853,9,9,642
nm10065777,0.956853,9,9,642
nm3721069,0.956853,9,9,642
nm3980553,0.956853,9,9,642
nm6089206,0.956853,9,9,642
nm4184892,0.956853,9,9,645
nm3847554,1.77665,18,18,645
nm9914246,0.956853,9,9,645
nm0659078,1.0,9,9,360
nm1462135,1.0,9,9,360
nm0592623,1.0,9,9,360
nm0771414,0.903424,9,9,2
nm7664209,0.903424,9,9,2
nm1328568,0.850764,9,9,110
nm2665929,2.260584,27,27,110
nm1960447,1.585741,18,18,110
nm3877635,0.840987,9,9,110
nm6425561,1.614413,18,18,110
nm4391133,0.944405,9,9,110
nm14871370,1.0,9,9,649
nm0653913,1.0,9,9,263
nm8257504,1.0,9,9,263
nm12204126,0.911236,9,9,118
nm12204128,0.911236,9,9,118
nm8352556,0.956853,9,9,571
nm6700498,0.956853,9,9,571
nm11369331,0.956853,9,9,571
nm0658810,0.850891,9,9,13
nm1133214,0.850891,9,9,13
nm6117670,0.850891,9,9,13
nm2162672,0.949921,9,9,519
nm0663546,0.956853,9,9,653
nm8264172,1.77665,18,18,653
nm0031741,1.0,9,9,175
nm4143310,1.0,9,9,175
nm3927203,0.85594,9,9,56
nm4260644,1.614244,18,18,56
nm3782081,0.85594,9,9,56
nm3859411,0.940124,9,9,11
nm1564082,0.940124,9,9,11
nm5959910,0.940124,9,9,11
nm0823040,1.0,9,9,654
nm3180447,1.0,9,9,654
nm10349346,1.0,9,9,654
nm0690743,1.0,9,9,654
nm5424487,1.0,9,9,509
nm0389058,1.0,9,9,509
nm1366328,0.858718,9,9,111
nm5452098,0.858718,9,9,111
nm3311657,0.858718,9,9,111
nm0679366,1.0,9,9,552
nm16229997,1.0,9,9,552
nm1759443,1.0,9,9,552
nm15442597,1.0,9,9,552
nm0440368,1.0,9,9,552
nm4793477,1.0,9,9,552
nm0741219,1.0,9,9,657
nm2235173,1.0,9,9,657
nm3359122,1.0,9,9,657
nm8214441,1.0,9,9,658
nm1682799,1.0,9,9,658
nm8916365,1.0,9,9,658
nm0689040,1.0,9,9,660
nm10556415,1.0,9,9,660
nm9399969,1.0,9,9,660
nm10503931,1.0,9,9,660
nm7665998,1.0,9,9,660
nm10492300,0.861555,9,9,11
nm9993693,0.861555,9,9,11
nm1152338,0.834255,9,9,11
nm9647744,0.834255,9,9,11
nm1877660,1.0,9,9,662
nm2999014,1.0,9,9,662
nm2905560,1.0,9,9,662
nm5645633,0.890186,9,9,11
nm0809793,1.639862,18,18,11
nm10105565,1.0,9,9,666
nm3989931,1.0,9,9,666
nm0055682,0.914335,9,9,59
nm2090153,0.914335,9,9,59
nm3252185,0.827411,9,9,667
nm3252391,1.517766,15,18,667
nm3251397,0.827411,9,9,667
nm3594598,0.827411,9,9,667
nm8379538,0.827411,9,9,667
nm3239632,0.827411,9,9,667
nm8855638,1.0,9,9,668
nm0706647,1.0,9,9,105
nm10934694,1.0,9,9,105
nm0082979,1.0,9,9,105
nm0706953,0.840763,9,9,11
nm5465033,1.72447,27,27,113
nm9559493,0.67264,9,9,113
nm9757995,0.67383,9,9,113
nm9435424,0.817143,9,9,11
nm2590318,1.543539,18,18,11
nm4980806,0.817143,9,9,11
nm11114849,0.817143,9,9,11
nm1748770,0.871281,9,9,669
nm6120787,0.871281,9,9,669
nm10602999,0.767338,9,9,669
nm10603010,0.767338,9,9,669
nm1928542,1.0,9,9,671
nm5577677,1.0,9,9,671
nm6787832,1.0,9,9,673
nm0916511,1.0,9,9,673
nm1663938,1.0,9,9,673
nm4343545,1.0,9,9,673
nm12434680,1.0,9,9,674
nm4629694,1.0,9,9,674
nm1737760,1.0,9,9,674
nm0080968,0.94255,9,9,118
nm0145102,0.94255,9,9,118
nm9942955,0.913706,9,9,678
nm1493163,1.0,9,9,679
nm0920185,1.0,9,9,679
nm12575299,1.0,9,9,680
nm5763862,1.0,9,9,680
nm0734689,0.885627,9,9,11
nm0112001,0.885627,9,9,11
nm9806129,0.885627,9,9,11
nm11166409,0.894972,9,9,11
nm2547466,0.841775,9,9,11
nm7188724,0.841775,9,9,11
nm5445942,1.555983,18,18,114
nm1417182,2.949671,34,36,1336
nm10097892,0.937357,9,9,30
nm1457030,0.937357,9,9,30
nm10288342,1.721796,18,18,30
nm1186230,0.912289,9,9,30
nm9424800,0.912289,9,9,30
nm10665747,1.0,9,9,629
nm1366855,1.0,9,9,629
nm8519895,1.0,9,9,629
nm3748253,0.931022,9,9,7
nm7793254,0.931022,9,9,7
nm2843037,0.931022,9,9,7
nm0741461,1.0,9,9,681
nm5017316,1.0,9,9,681
nm5725935,1.0,9,9,431
nm4705424,1.0,9,9,431
nm11130414,1.0,9,9,683
nm2157503,1.0,9,9,683
nm11873026,1.0,9,9,683
nm11744782,1.0,9,9,683
nm11873027,1.0,9,9,683
nm10534853,0.913706,9,9,684
nm1699218,1.0,9,9,685
nm9434833,1.0,9,9,686
nm10843233,1.0,9,9,686
nm8400771,1.0,9,9,686
nm5437493,0.947369,9,9,180
nm2290624,0.949921,9,9,478
nm9454245,1.0,9,9,586
nm0855092,1.0,9,9,586
nm1045593,1.0,9,9,586
nm2948024,0.940536,9,9,126
nm9251636,0.940536,9,9,126
nm4750198,0.884873,9,9,56
nm0764598,1.0,9,9,688
nm10273094,1.0,9,9,688
nm5508891,1.0,9,9,688
nm0766212,0.936071,9,9,110
nm4233819,1.667024,18,18,110
nm0875356,0.936071,9,9,110
nm10484884,0.936071,9,9,110
nm4744892,0.936071,9,9,110
nm0767954,1.0,9,9,609
nm0783740,1.0,9,9,609
nm0560619,1.0,9,9,609
nm1480694,1.0,9,9,609
nm0767986,0.887111,9,9,23
nm11739580,0.887111,9,9,23
nm10566946,0.887111,9,9,23
nm3904809,0.887111,9,9,23
nm10318513,1.0,9,9,691
nm1320935,1.0,9,9,691
nm10318507,1.0,9,9,691
nm1831169,0.899108,9,9,114
nm3314099,1.705603,18,18,114
nm7609206,0.899108,9,9,114
nm10350515,0.899108,9,9,114
nm7971356,1.0,9,9,682
nm6101559,1.0,9,9,682
nm7444712,1.0,9,9,682
nm0604349,1.0,9,9,625
nm4306987,1.0,9,9,625
nm5586767,1.0,9,9,578
nm4245678,1.0,9,9,578
nm0819440,0.931938,9,9,11
nm8668837,0.931938,9,9,11
nm6884988,0.956853,9,9,574
nm10137386,0.956853,9,9,574
nm8722290,0.956853,9,9,574
nm0784279,0.675051,9,9,110
nm1717599,1.212758,18,18,110
nm1728717,0.675051,9,9,110
nm6160575,0.876464,9,9,310
nm10527015,0.876464,9,9,310
nm10787930,0.851567,9,9,310
nm3684316,0.851567,9,9,310
nm7428212,0.851567,9,9,310
nm0788788,0.938969,9,9,137
nm2298127,0.938969,9,9,137
nm6406050,0.938969,9,9,137
nm9556742,0.806879,9,9,11
nm0955815,0.916845,9,9,23
nm1319395,0.916845,9,9,23
nm10397982,1.0,9,9,613
nm1320210,1.0,9,9,613
nm0578208,1.0,9,9,613
nm0791871,1.0,9,9,694
nm0940893,1.0,9,9,694
nm8196922,1.0,9,9,694
nm10448674,1.0,9,9,694
nm5678135,0.935447,9,9,6
nm0076780,0.935447,9,9,6
nm0593961,0.935447,9,9,6
nm9709610,1.0,9,9,696
nm1836657,2.640969,32,36,1288
nm2430007,0.754724,9,9,86
nm7532126,0.754724,9,9,86
nm2433065,0.798869,9,9,1288
nm9294429,1.77665,18,18,676
nm1031333,1.0,9,9,697
nm7477489,1.0,9,9,697
nm0883405,1.0,9,9,697
nm1981344,1.0,9,9,697
nm10485307,1.0,9,9,697
nm1234939,1.0,9,9,697
nm3768337,0.956853,9,9,698
nm7399799,0.956853,9,9,698
nm0142410,0.956853,9,9,303
nm11084156,0.811944,9,9,111
nm9610123,0.595539,9,9,113
nm0815751,1.0,9,9,700
nm9104338,1.0,9,9,700
nm10484785,1.0,9,9,700
nm1902165,0.956853,9,9,274
nm2608927,0.956853,9,9,274
nm6025378,0.930135,9,9,55
nm0162481,0.94774,9,9,65
nm2322467,0.941236,9,9,11
nm10363208,0.941236,9,9,11
nm16365398,0.941236,9,9,11
nm16365399,0.941236,9,9,11
nm2989239,0.941236,9,9,11
nm1252904,1.77665,18,18,702
nm0917672,0.956853,9,9,702
nm0905908,1.0,9,9,703
nm2112748,1.0,9,9,704
nm2277949,0.674763,9,9,110
nm0756998,0.674763,9,9,110
nm2332350,0.86501,9,9,503
nm5649428,1.62269,17,18,1405
nm7370901,0.86501,9,9,503
nm9277131,0.86501,9,9,503
nm9236703,1.0,9,9,433
nm6492969,1.0,9,9,433
nm1268200,1.630157,18,18,55
nm2207415,0.885474,9,9,55
nm2686604,0.885474,9,9,55
nm8461408,1.721847,18,18,454
nm12435107,0.912312,9,9,454
nm10136043,0.912312,9,9,454
nm1833530,1.0,9,9,590
nm5781348,1.0,9,9,590
nm8597673,1.0,9,9,590
nm0673631,1.0,9,9,590
nm1102019,1.0,9,9,590
nm1433658,1.0,9,9,710
nm10328539,1.0,9,9,710
nm10294377,0.956853,9,9,387
nm0878252,1.0,9,9,712
nm0880482,1.0,9,9,233
nm3339194,1.0,9,9,233
nm2579454,0.947343,9,9,127
nm7415721,1.725873,18,18,110
nm7064349,0.765261,9,9,713
nm9788369,1.0,9,9,397
nm10191071,1.0,9,9,397
nm10641169,1.0,9,9,397
nm8652775,1.0,9,9,714
nm0887356,1.0,9,9,437
nm4703125,1.0,9,9,437
nm0832338,1.0,9,9,437
nm1933992,1.0,9,9,437
nm2086851,0.919522,9,9,56
nm1345062,0.919522,9,9,56
nm1574827,1.0,9,9,715
nm1896035,1.0,9,9,715
nm3778527,1.0,9,9,715
nm0952624,1.0,9,9,715
nm6550916,1.0,9,9,715
nm0352764,1.0,9,9,394
nm6964940,1.0,9,9,394
nm1743016,0.670698,9,9,110
nm0753479,0.670698,9,9,110
nm0756870,0.670698,9,9,110
nm1476546,0.949921,9,9,50
nm1980099,0.949921,9,9,50
nm10467144,1.0,9,9,692
nm0780539,1.0,9,9,692
nm7104940,1.0,9,9,692
nm0911333,0.917756,9,9,1
nm10488768,0.917756,9,9,1
nm4061325,1.0,9,9,720
nm8424738,1.0,9,9,720
nm10948031,1.0,9,9,720
nm1513736,1.0,9,9,720
nm2066764,1.0,9,9,720
nm7147009,1.0,9,9,720
nm9461280,1.118098,18,18,113
nm9574731,0.617591,9,9,113
nm4763845,1.096233,16,18,1400
nm2814500,0.596611,9,9,113
nm9477855,0.636678,9,9,113
nm10816379,0.919757,9,9,503
nm0379782,0.919757,9,9,503
nm7622521,0.919757,9,9,503
nm8517084,1.0,9,9,594
nm0537648,1.0,9,9,594
nm2122336,1.0,9,9,594
nm4087606,1.0,9,9,722
nm2605345,1.0,9,9,722
nm0943079,1.0,9,9,723
nm5149382,1.0,9,9,723
nm12110161,1.0,9,9,723
nm5241523,1.0,9,9,723
nm10234074,1.0,9,9,723
nm1233224,0.893972,9,9,23
nm1860440,0.893972,9,9,23
nm10526628,0.956853,9,9,702
nm2053808,0.956853,9,9,702
nm1275337,0.956853,9,9,702
nm10762413,0.86331,9,9,503
nm1037433,0.86331,9,9,503
nm0944464,0.895877,9,9,23
nm17754849,0.895877,9,9,23
nm2079526,0.895877,9,9,23
