actorId,name,movieCount,genreRichness,shannonDiversity,maxPossibleH,topGenres,topGenreShares
nm6203023,Jean Philippe Kodjo Adabra,1,2,1.0,1.0,Thriller;Crime,0.500;0.500
nm2155732,Mike Adler,1,2,1.0,1.0,Thriller;Crime,0.500;0.500
nm10804501,Lizzy Edgecomb,1,2,1.0,1.0,Adventure;Comedy,0.500;0.500
nm8400634,Anthony Cabrera,1,2,1.0,1.0,Adventure;Comedy,0.500;0.500
nm8400629,Prince Holloway,1,2,1.0,1.0,Adventure;Comedy,0.500;0.500
nm9416452,Jesse Edgecomb,1,2,1.0,1.0,Adventure;Comedy,0.500;0.500
nm5346772,Divya Pillai,1,2,1.0,1.0,Drama;Thriller,0.500;0.500
nm9439930,Durga Krishna,1,2,1.0,1.0,Drama;Thriller,0.500;0.500
nm1411548,Irshad,1,2,1.0,1.0,Drama;Thriller,0.500;0.500
nm8352392,TS Madison,1,2,1.0,1.0,Romance;Comedy,0.500;0.500
nm2834669,Monica Raymund,1,2,1.0,1.0,Comedy;Romance,0.500;0.500
nm5851871,Miss Lawrence,1,2,1.0,1.0,Romance;Comedy,0.500;0.500
nm1525807,Joel Courtney,1,2,1.0,1.0,Comedy;Romance,0.500;0.500
nm1428821,Joey King,1,2,1.0,1.0,Romance;Comedy,0.500;0.500
nm0000208,Molly Ringwald,1,2,1.0,1.0,Comedy;Romance,0.500;0.500
nm3253943,Taylor Zakhar Perez,1,2,1.0,1.0,Romance;Comedy,0.500;0.500
nm5114966,Maisie Richardson-Sellers,1,2,1.0,1.0,Romance;Comedy,0.500;0.500
nm9410822,Rani Perera,1,2,1.0,1.0,Family;Comedy,0.500;0.500
nm5394373,R.J. Hemant,1,2,1.0,1.0,Horror;Comedy,0.500;0.500
nm5505813,Chandrika Ravi,1,2,1.0,1.0,Horror;Comedy,0.500;0.500
nm6066731,Jangiri Madhumitha,1,2,1.0,1.0,Horror;Comedy,0.500;0.500
nm7802204,Thrigun,1,2,1.0,1.0,Comedy;Horror,0.500;0.500
nm5448167,Artyom Alekseev,1,2,1.0,1.0,War;Drama,0.500;0.500
nm8470426,Lidiya Kopina,1,2,1.0,1.0,War;Drama,0.500;0.500
nm7260780,Artyom Melnichuk,1,2,1.0,1.0,War;Drama,0.500;0.500
nm1253802,Darya Ekamasova,1,2,1.0,1.0,Drama;War,0.500;0.500
nm7056693,Burak Arslan,1,2,1.0,1.0,Comedy;Western,0.500;0.500
nm8661629,Mimoza Elezi,1,2,1.0,1.0,Western;Comedy,0.500;0.500
nm10365865,John Jutchins,1,2,1.0,1.0,Comedy;Western,0.500;0.500
nm3684463,Mounir Ait Hamou,1,2,1.0,1.0,Comedy;Crime,0.500;0.500
nm0408142,Frédéric Imberty,1,2,1.0,1.0,Crime;Comedy,0.500;0.500
nm1308017,Laurence Oltuski,1,2,1.0,1.0,Comedy;Crime,0.500;0.500
nm1284850,Xingzhe Yuan,1,2,1.0,1.0,Comedy;Drama,0.500;0.500
nm1316170,Baoqiang Wang,1,2,1.0,1.0,Comedy;Drama,0.500;0.500
nm10009653,Xiaopeng Huang,1,2,1.0,1.0,Drama;Comedy,0.500;0.500
nm9656539,Jingwen E.,1,2,1.0,1.0,Drama;Comedy,0.500;0.500
nm9410159,Xiang Wei,1,2,1.0,1.0,Comedy;Sport,0.500;0.500
nm7613067,Teng Shen,1,2,1.0,1.0,Comedy;Sport,0.500;0.500
nm8288748,Benyu Zhang,1,2,1.0,1.0,Comedy;Sport,0.500;0.500
nm7613069,Zheng Yin,1,2,1.0,1.0,Sport;Comedy,0.500;0.500
nm4152381,Kyla Deaver,1,2,1.0,1.0,Horror;Thriller,0.500;0.500
nm3841682,Troy Faruk,1,2,1.0,1.0,Thriller;Horror,0.500;0.500
nm0107285,Frank Brennan,1,2,1.0,1.0,Thriller;Horror,0.500;0.500
nm1456554,Ahmed Lucan,1,2,1.0,1.0,Horror;Thriller,0.500;0.500
nm0196375,Parvin Dabas,1,2,1.0,1.0,Comedy;Drama,0.500;0.500
nm11962642,Sushant Ghadge,1,2,1.0,1.0,Drama;Comedy,0.500;0.500
nm13282550,Vanshika Taparia,1,2,1.0,1.0,Drama;Comedy,0.500;0.500
nm12008513,Gaspard Couder,1,2,1.0,1.0,Drama;Sport,0.500;0.500
nm12008514,Maxence Clément,1,2,1.0,1.0,Drama;Sport,0.500;0.500
nm0173585,Muriel Combeau,1,2,1.0,1.0,Drama;Sport,0.500;0.500
nm8491051,Sunjit Akkinepalli,1,2,1.0,1.0,Thriller;Action,0.500;0.500
nm10805796,Aravind,1,2,1.0,1.0,Action;Thriller,0.500;0.500
nm10805800,Aakash,1,2,1.0,1.0,Action;Thriller,0.500;0.500
nm10805771,Master Aman,1,2,1.0,1.0,Action;Thriller,0.500;0.500
nm10805783,Avinash Baswapuram,1,2,1.0,1.0,Thriller;Action,0.500;0.500
nm2207415,Anna Prus,1,2,1.0,1.0,Romance;Comedy,0.500;0.500
nm2686604,Barbara Kurdej-Szatan,1,2,1.0,1.0,Romance;Comedy,0.500;0.500
nm2950601,Mikolaj Roznerski,1,2,1.0,1.0,Comedy;Romance,0.500;0.500
nm1235303,Michal Koterski,1,2,1.0,1.0,Comedy;Romance,0.500;0.500
nm10919512,Jake Rasof,1,2,1.0,1.0,Drama;Romance,0.500;0.500
nm10332267,Robert Vieregg,1,2,1.0,1.0,Drama;Romance,0.500;0.500
nm10357886,Sam Wolf,1,2,1.0,1.0,Drama;Romance,0.500;0.500
nm10919573,Robert Petrie,1,2,1.0,1.0,Drama;Romance,0.500;0.500
nm10919509,Katie Weis,1,2,1.0,1.0,Drama;Romance,0.500;0.500
nm8527073,Sammie Rimando,1,2,1.0,1.0,Drama;Romance,0.500;0.500
nm6708288,Aziz Özuysal,1,2,1.0,1.0,Drama;Family,0.500;0.500
nm4782158,Steve Tientcheu,1,2,1.0,1.0,Drama;War,0.500;0.500
nm0374949,Johan Heldenbergh,1,2,1.0,1.0,War;Drama,0.500;0.500
nm10288058,Aida Al Anfassi,1,2,1.0,1.0,Drama;War,0.500;0.500
nm0332709,Olivier Gourmet,1,2,1.0,1.0,Drama;War,0.500;0.500
nm4544506,Pierre Lottin,1,2,1.0,1.0,War;Drama,0.500;0.500
nm0706953,K.K. Raina,1,2,1.0,1.0,Romance;Comedy,0.500;0.500
nm1049124,Thom Michael Mulligan,1,2,1.0,1.0,Thriller;Crime,0.500;0.500
nm4699858,Reavis Dorsey,1,2,1.0,1.0,Thriller;Crime,0.500;0.500
nm2921854,Michael Jason Allen,1,2,1.0,1.0,Crime;Thriller,0.500;0.500
nm17938216,Wolfgang Sürth,1,2,1.0,1.0,Thriller;Comedy,0.500;0.500
nm1843496,Malene Beltoft Olsen,1,2,1.0,1.0,Comedy;Thriller,0.500;0.500
nm2582459,Sus Wilkins,1,2,1.0,1.0,Comedy;Thriller,0.500;0.500
nm10045404,Sofie Juul Blinkenberg,1,2,1.0,1.0,Comedy;Thriller,0.500;0.500
nm1478916,Stanislav Sevcik,1,2,1.0,1.0,Thriller;Comedy,0.500;0.500
nm2957173,Aske Bang,1,2,1.0,1.0,Comedy;Thriller,0.500;0.500
nm14523947,Bodil Lassen,1,2,1.0,1.0,Thriller;Comedy,0.500;0.500
nm7627014,Swati Verma,1,2,1.0,1.0,Drama;Comedy,0.500;0.500
nm10179382,Shashi Bhushan,1,2,1.0,1.0,Comedy;Drama,0.500;0.500
nm4623853,Kapil Madaan,1,2,1.0,1.0,Drama;Comedy,0.500;0.500
nm8418847,Naina Sareen,1,2,1.0,1.0,Drama;Comedy,0.500;0.500
nm0997681,Kôichi Ôse,1,2,1.0,1.0,Action;History,0.500;0.500
nm6076273,Yonehachi Shima,1,2,1.0,1.0,Action;History,0.500;0.500
nm0297891,Kanbi Fujiyama,1,2,1.0,1.0,History;Action,0.500;0.500
nm7907339,Alberto Lancellotti,1,2,1.0,1.0,Adventure;War,0.500;0.500
nm1253217,Zhaoqi Shi,1,2,1.0,1.0,Adventure;War,0.500;0.500
nm10183171,Yunpeng Xie,1,2,1.0,1.0,Adventure;War,0.500;0.500
nm0452748,Rya Kihlstedt,1,2,1.0,1.0,Horror;Thriller,0.500;0.500
nm0854304,April Telek,1,2,1.0,1.0,Horror;Thriller,0.500;0.500
nm8766941,Kaitlyn Santa Juana,1,2,1.0,1.0,Horror;Thriller,0.500;0.500
nm0951912,Alex Zahara,1,2,1.0,1.0,Horror;Thriller,0.500;0.500
nm6669135,Owen Patrick Joyner,1,2,1.0,1.0,Thriller;Horror,0.500;0.500
nm1902531,Tinpo Lee,1,2,1.0,1.0,Thriller;Horror,0.500;0.500
nm10493872,P. Vijay Kumar,1,2,1.0,1.0,Drama;Biography,0.500;0.500
nm11166416,Balu,1,2,1.0,1.0,Biography;Drama,0.500;0.500
nm11166415,Gangadhar,1,2,1.0,1.0,Drama;Biography,0.500;0.500
nm11166413,Surya Babu,1,2,1.0,1.0,Drama;Biography,0.500;0.500
nm11166418,Maha Lakshmi,1,2,1.0,1.0,Biography;Drama,0.500;0.500
nm0305182,Eddie Garcia,1,2,1.0,1.0,Drama;Family,0.500;0.500
nm8850253,Sruthy Jayan,1,2,1.0,1.0,Comedy;Drama,0.500;0.500
nm1728860,Samvrutha Sunil,1,2,1.0,1.0,Comedy;Drama,0.500;0.500
nm8842140,Bitto Davis,1,2,1.0,1.0,Drama;Comedy,0.500;0.500
nm3354963,Pallavi Sharda,1,2,1.0,1.0,Drama;Comedy,0.500;0.500
nm5540126,Oliver Coleman,1,2,1.0,1.0,Comedy;Drama,0.500;0.500
nm2842232,Ashley Zukerman,1,2,1.0,1.0,Comedy;Drama,0.500;0.500
nm18127912,Imara Calwell,1,2,1.0,1.0,Drama;Comedy,0.500;0.500
nm9976563,Contessa Treffone,1,2,1.0,1.0,Drama;Comedy,0.500;0.500
nm7427956,Firdi Billimoria,1,2,1.0,1.0,Comedy;Drama,0.500;0.500
nm10469224,Martina Valeria de Antioquía,1,2,1.0,1.0,Family;Comedy,0.500;0.500
nm8115563,Luna Fulgencio,1,2,1.0,1.0,Family;Comedy,0.500;0.500
nm0782213,Santiago Segura,1,2,1.0,1.0,Family;Comedy,0.500;0.500
nm10469223,Carlos González Morollón,1,2,1.0,1.0,Family;Comedy,0.500;0.500
nm10258324,Aakash Shukal,1,2,1.0,1.0,Thriller;Horror,0.500;0.500
nm2506850,Adam Day,1,2,1.0,1.0,Horror;Thriller,0.500;0.500
nm4302215,Shawn Dixon,1,2,1.0,1.0,Thriller;Horror,0.500;0.500
nm9046573,Tony Richardson,1,2,1.0,1.0,Horror;Thriller,0.500;0.500
nm4659203,Nyrraa M Banerji,1,2,1.0,1.0,Horror;Thriller,0.500;0.500
nm3583019,Shashank Shende,1,2,1.0,1.0,Comedy;Drama,0.500;0.500
nm7802961,Mayur More,1,2,1.0,1.0,Drama;Comedy,0.500;0.500
nm1989801,Hisao Kanno,1,2,1.0,1.0,Drama;Romance,0.500;0.500
nm9680920,Eda Doger,1,2,1.0,1.0,Family;Comedy,0.500;0.500
nm9898007,Zeynep Çelik,1,2,1.0,1.0,Family;Comedy,0.500;0.500
nm8616359,Taha Sönmezışık,1,2,1.0,1.0,Family;Comedy,0.500;0.500
nm2515011,Selim Bayraktar,1,2,1.0,1.0,Comedy;Family,0.500;0.500
nm10367757,Arda Tasarcan,1,2,1.0,1.0,Family;Comedy,0.500;0.500
nm9898003,Ilknur Külahlioglu,1,2,1.0,1.0,Family;Comedy,0.500;0.500
nm7533736,Roxanna Redfoot,1,2,1.0,1.0,Drama;Musical,0.500;0.500
nm0465221,Hiroshi Kôno,1,2,1.0,1.0,Action;Crime,0.500;0.500
nm10399797,Masaki Miyasaka,1,2,1.0,1.0,Action;Crime,0.500;0.500
nm0946660,Shôji Yasui,1,2,1.0,1.0,Crime;Action,0.500;0.500
nm3343765,Isao Onoda,1,2,1.0,1.0,Crime;Action,0.500;0.500
nm10399798,Takeo Fukuzawa,1,2,1.0,1.0,Crime;Action,0.500;0.500
nm9411001,Buddhika Rambukwella,1,2,1.0,1.0,Drama;Romance,0.500;0.500
nm10409079,Michelle Rees,1,2,1.0,1.0,Comedy;Musical,0.500;0.500
nm10409071,Jeff Carter,1,2,1.0,1.0,Musical;Comedy,0.500;0.500
nm10409081,Jennine Jones,1,2,1.0,1.0,Comedy;Musical,0.500;0.500
nm10409082,Matt Wright,1,2,1.0,1.0,Comedy;Musical,0.500;0.500
nm10409080,Scott Richardson,1,2,1.0,1.0,Musical;Comedy,0.500;0.500
nm6470228,Moustafa Tawfik,1,2,1.0,1.0,Drama;Comedy,0.500;0.500
nm1758920,Abdallah Farghaly,1,2,1.0,1.0,Comedy;Drama,0.500;0.500
nm0008124,Mahmoud Abdel Aziz,1,2,1.0,1.0,Comedy;Drama,0.500;0.500
nm1724635,George Sidhom,1,2,1.0,1.0,Drama;Comedy,0.500;0.500
nm8804533,Mohamed El Shewihy,1,2,1.0,1.0,Comedy;Drama,0.500;0.500
nm1552768,Maali Zayed,1,2,1.0,1.0,Comedy;Drama,0.500;0.500
nm0167728,Menggie Cobarrubias,1,2,1.0,1.0,Action;Biography,0.500;0.500
nm0023097,Boban Alumoodan,1,2,1.0,1.0,Drama;Romance,0.500;0.500
nm10430004,Cemre Cansaatçi,1,2,1.0,1.0,Thriller;Horror,0.500;0.500
nm10430014,Müslüm Isik,1,2,1.0,1.0,Horror;Thriller,0.500;0.500
nm10430007,M. John Rashiddin,1,2,1.0,1.0,Thriller;Horror,0.500;0.500
nm10430008,Baris Bayram Kesen,1,2,1.0,1.0,Thriller;Horror,0.500;0.500
nm0155284,Kelly Chen,1,2,1.0,1.0,Fantasy;Adventure,0.500;0.500
nm0156567,Eddie Cheung,1,2,1.0,1.0,Adventure;Fantasy,0.500;0.500
nm11101448,Kei Gambit,1,2,1.0,1.0,Fantasy;Adventure,0.500;0.500
nm0477209,Aaron Kwok,1,2,1.0,1.0,Fantasy;Adventure,0.500;0.500
nm0947447,Donnie Yen,1,2,1.0,1.0,Fantasy;Adventure,0.500;0.500
nm8406545,Lakmal Fonseka,1,2,1.0,1.0,Action;Drama,0.500;0.500
nm0672784,Sabeetha Perera,1,2,1.0,1.0,Drama;Action,0.500;0.500
nm4731188,Freddie Silva,1,2,1.0,1.0,Action;Drama,0.500;0.500
nm10866897,Tianqi Ren,1,2,1.0,1.0,Mystery;Horror,0.500;0.500
nm7072570,Jason Young,1,2,1.0,1.0,Comedy;Romance,0.500;0.500
nm9251060,Benjamin Joseph Varney,1,2,1.0,1.0,Comedy;Romance,0.500;0.500
nm10457373,Sukhapat Lohwacharin,1,2,1.0,1.0,Romance;Comedy,0.500;0.500
nm4671471,Namewee,1,2,1.0,1.0,Romance;Comedy,0.500;0.500
nm7420809,Jack Parr,1,2,1.0,1.0,Drama;Thriller,0.500;0.500
nm9453929,Ade Dimberline,1,2,1.0,1.0,Drama;Thriller,0.500;0.500
nm8245587,Miel Espinoza,1,2,1.0,1.0,Romance;Comedy,0.500;0.500
nm2475907,Enchong Dee,1,2,1.0,1.0,Romance;Comedy,0.500;0.500
nm6708690,Miko Raval,1,2,1.0,1.0,Comedy;Romance,0.500;0.500
nm4986686,Janine Gutierrez,1,2,1.0,1.0,Comedy;Romance,0.500;0.500
nm10625957,Alex Areta,1,2,1.0,1.0,Drama;War,0.500;0.500
nm9822025,Jaime Villamuera,1,2,1.0,1.0,War;Drama,0.500;0.500
nm10005526,Juan Pedro Ramos,1,2,1.0,1.0,Drama;War,0.500;0.500
nm10005536,Pablo Tudanca,1,2,1.0,1.0,War;Drama,0.500;0.500
nm10288973,Jose Ignacio Molinuevo,1,2,1.0,1.0,Drama;War,0.500;0.500
nm3807965,Sundeep Kishan,1,2,1.0,1.0,Romance;Thriller,0.500;0.500
nm5599447,Alfonso Barón,1,2,1.0,1.0,Drama;Romance,0.500;0.500
nm10498924,Deepa Chandi,1,2,1.0,1.0,Drama;Romance,0.500;0.500
nm9549064,Suresh Gamage,1,2,1.0,1.0,Drama;Romance,0.500;0.500
nm10903837,Johanna Warren,1,2,1.0,1.0,Drama;Thriller,0.500;0.500
nm12475732,Jack Bennett,1,2,1.0,1.0,Drama;Thriller,0.500;0.500
nm12475730,Tracy Lang,1,2,1.0,1.0,Drama;Thriller,0.500;0.500
nm8683370,Viet Huong,1,2,1.0,1.0,Romance;Comedy,0.500;0.500
nm7963859,Huynh Lap,1,2,1.0,1.0,Comedy;Romance,0.500;0.500
nm12481233,Do Duy Khai,1,2,1.0,1.0,Comedy;Romance,0.500;0.500
nm2432715,Chi Tai,1,2,1.0,1.0,Comedy;Romance,0.500;0.500
nm2144343,Karim Akbari Mobarakeh,1,2,1.0,1.0,Drama;Thriller,0.500;0.500
nm1846425,Khatereh Asadi,1,2,1.0,1.0,Drama;Thriller,0.500;0.500
nm6826725,Denis Fomin,1,2,1.0,1.0,Comedy;Drama,0.500;0.500
nm7681612,Irina Manuylova,1,2,1.0,1.0,Drama;Comedy,0.500;0.500
nm5873655,Victor Barchenko,1,2,1.0,1.0,Comedy;Drama,0.500;0.500
nm7369952,Ekaterina Albrandt,1,2,1.0,1.0,Drama;Comedy,0.500;0.500
nm2149437,Karina Razumovskaya,1,2,1.0,1.0,Drama;Comedy,0.500;0.500
nm5011198,Alexa Bondar,1,2,1.0,1.0,Drama;Action,0.500;0.500
nm8743465,Keturah Cerrone,1,2,1.0,1.0,Action;Drama,0.500;0.500
nm5334078,Saulius Ciucelis,1,2,1.0,1.0,Comedy;Romance,0.500;0.500
nm10535864,Aiste Tomkeviciute,1,2,1.0,1.0,Romance;Comedy,0.500;0.500
nm2552380,Saulius Bagaliunas,1,2,1.0,1.0,Comedy;Romance,0.500;0.500
nm10536360,Singyee Her,1,2,1.0,1.0,Drama;Action,0.500;0.500
nm9855918,Clara Davies,1,2,1.0,1.0,Action;Drama,0.500;0.500
nm10536359,Tien Kim,1,2,1.0,1.0,Action;Drama,0.500;0.500
nm5079209,Ron Johnson,1,2,1.0,1.0,Action;Drama,0.500;0.500
nm0236225,Denise Dowse,1,2,1.0,1.0,Romance;Comedy,0.500;0.500
nm0589900,Angela Elayne Gibbs,1,2,1.0,1.0,Comedy;Romance,0.500;0.500
nm1822183,Andra Fuller,1,2,1.0,1.0,Romance;Comedy,0.500;0.500
nm6643369,Pauline Dyer,1,2,1.0,1.0,Romance;Comedy,0.500;0.500
nm2351246,Demetria McKinney,1,2,1.0,1.0,Romance;Comedy,0.500;0.500
nm5490494,Tia,1,2,1.0,1.0,Drama;Romance,0.500;0.500
nm12485300,Anita Lorusso,1,2,1.0,1.0,Drama;Romance,0.500;0.500
nm4852679,Bhushan Pradhan,1,2,1.0,1.0,Drama;Romance,0.500;0.500
nm6199208,Vishwa Bhanu,1,2,1.0,1.0,Drama;Romance,0.500;0.500
nm8408269,Tejas Patil,1,2,1.0,1.0,Drama;Romance,0.500;0.500
nm2936907,Siju Wilson,1,2,1.0,1.0,Drama;Romance,0.500;0.500
nm7684852,Shaheen Siddique,1,2,1.0,1.0,Drama;Romance,0.500;0.500
nm10310859,Matas Dirginčius,1,2,1.0,1.0,Drama;Romance,0.500;0.500
nm1918614,Vidmantas Fijalkauskas,1,2,1.0,1.0,Drama;Romance,0.500;0.500
nm10310557,Andrius Alešiūnas,1,2,1.0,1.0,Drama;Romance,0.500;0.500
nm6475293,Therese Lloyd,1,2,1.0,1.0,Drama;Comedy,0.500;0.500
nm2016157,Artemis Pebdani,1,2,1.0,1.0,Drama;Comedy,0.500;0.500
nm0004730,Orson Bean,1,2,1.0,1.0,Comedy;Drama,0.500;0.500
nm11778776,Martha Crivaro,1,2,1.0,1.0,Drama;Fantasy,0.500;0.500
nm7327253,Loubna Abidar,1,2,1.0,1.0,Comedy;Drama,0.500;0.500
nm0183660,Clotilde Courau,1,2,1.0,1.0,Drama;Comedy,0.500;0.500
nm10413970,Mina Farid,1,2,1.0,1.0,Drama;Comedy,0.500;0.500
nm9835815,Lakdhar Dridi,1,2,1.0,1.0,Comedy;Drama,0.500;0.500
nm9216686,Mickaël Migliorini,1,2,1.0,1.0,Comedy;Drama,0.500;0.500
nm11583055,Ariadi Gusti Made,1,2,1.0,1.0,Drama;Romance,0.500;0.500
nm0109878,Jean-Pol Brissart,1,2,1.0,1.0,Drama;Romance,0.500;0.500
nm9047366,Rukshana Dissanayake,1,2,1.0,1.0,Drama;Thriller,0.500;0.500
nm0061877,Kristin Bauer,1,2,1.0,1.0,Thriller;Horror,0.500;0.500
nm9631433,Eddie Rivera,1,2,1.0,1.0,Thriller;Horror,0.500;0.500
nm2637702,Kelsey Collins Keener,1,2,1.0,1.0,Thriller;Horror,0.500;0.500
nm2940506,Horacio Galaviz,1,2,1.0,1.0,Horror;Thriller,0.500;0.500
nm0942550,Karl T. Wright,1,2,1.0,1.0,Thriller;Horror,0.500;0.500
nm1758989,Todd Grinnell,1,2,1.0,1.0,Horror;Thriller,0.500;0.500
nm3134564,Paul Montez McDade,1,2,1.0,1.0,Comedy;Western,0.500;0.500
nm0491065,Honey Lauren,1,2,1.0,1.0,Western;Comedy,0.500;0.500
nm8037713,Jesse McBride,1,2,1.0,1.0,Comedy;Western,0.500;0.500
nm0208940,Jose De Jesus Martinez,1,2,1.0,1.0,Comedy;Western,0.500;0.500
nm3373863,Jennifer Daley,1,2,1.0,1.0,Western;Comedy,0.500;0.500
nm11259082,Abdolhalim Taghalobi,1,2,1.0,1.0,War;Drama,0.500;0.500
nm12375173,Sourena Bayramloo,1,2,1.0,1.0,War;Drama,0.500;0.500
nm15353537,Hossein Ebadi,1,2,1.0,1.0,War;Drama,0.500;0.500
nm11698716,Mohammad Ali Mousavi,1,2,1.0,1.0,Drama;War,0.500;0.500
nm5477543,Ismaël Dramé,1,2,1.0,1.0,Drama;Comedy,0.500;0.500
nm0244707,André Dussollier,1,2,1.0,1.0,Drama;Comedy,0.500;0.500
nm0108509,Didier Brice,1,2,1.0,1.0,Drama;Comedy,0.500;0.500
nm1460782,François Damiens,1,2,1.0,1.0,Drama;Comedy,0.500;0.500
nm4790249,Cassiopée Mayance,1,2,1.0,1.0,Comedy;Drama,0.500;0.500
nm1799605,Elisa Eliot,1,2,1.0,1.0,Comedy;Family,0.500;0.500
nm5773448,Hunter Payton Mendoza,1,2,1.0,1.0,Comedy;Family,0.500;0.500
nm10489529,Hero,1,2,1.0,1.0,Family;Comedy,0.500;0.500
nm0553816,Jandira Martini,1,2,1.0,1.0,Drama;Comedy,0.500;0.500
nm0733784,Felipe Rocha,1,2,1.0,1.0,Drama;Comedy,0.500;0.500
nm1303983,Monique Alfradique,1,2,1.0,1.0,Drama;Comedy,0.500;0.500
nm1795849,Leandro Hassum,1,2,1.0,1.0,Drama;Comedy,0.500;0.500
nm0824989,Fúlvio Stefanini,1,2,1.0,1.0,Comedy;Drama,0.500;0.500
nm1024333,Perfeito Fortuna,1,2,1.0,1.0,Comedy;Drama,0.500;0.500
nm11910238,Siyanda Mbhele,1,2,1.0,1.0,Drama;Action,0.500;0.500
nm9824443,Lana Te Brugge,1,2,1.0,1.0,Drama;Action,0.500;0.500
nm11910240,Daniel Dinnie,1,2,1.0,1.0,Drama;Action,0.500;0.500
nm2783690,Adison dos Reis,1,2,1.0,1.0,Drama;Comedy,0.500;0.500
nm17758761,Neidi dos Santos Livramento,1,2,1.0,1.0,Comedy;Drama,0.500;0.500
nm11357336,Tim Schmidt,1,2,1.0,1.0,Drama;Comedy,0.500;0.500
nm16230000,Julian Lima Mendes,1,2,1.0,1.0,Comedy;Drama,0.500;0.500
nm10532823,Victoria Anderson,1,2,1.0,1.0,Drama;Horror,0.500;0.500
nm10532833,Bella Cominio,1,2,1.0,1.0,Horror;Drama,0.500;0.500
nm10532822,Shareen Abdullah,1,2,1.0,1.0,Drama;Horror,0.500;0.500
nm10532840,Joe Cooley,1,2,1.0,1.0,Drama;Horror,0.500;0.500
nm10532841,Jonathan Best,1,2,1.0,1.0,Horror;Drama,0.500;0.500
nm10532816,Jasmine Deanne Andrews,1,2,1.0,1.0,Drama;Horror,0.500;0.500
nm3865073,Vivaan Shah,1,2,1.0,1.0,Drama;Family,0.500;0.500
nm9336526,Abhishek Khanna,1,2,1.0,1.0,Drama;Family,0.500;0.500
nm2855195,Sveinn Ólafur Gunnarsson,1,2,1.0,1.0,Comedy;Drama,0.500;0.500
nm0959963,Ólafur Darri Ólafsson,1,2,1.0,1.0,Drama;Comedy,0.500;0.500
nm4008100,Heida Reed,1,2,1.0,1.0,Drama;Comedy,0.500;0.500
nm10877611,Bruno Antione,1,2,1.0,1.0,Drama;Music,0.500;0.500
nm3111951,Randy Houser,1,2,1.0,1.0,Drama;Music,0.500;0.500
nm8032581,Princess Elmore,1,2,1.0,1.0,Drama;Music,0.500;0.500
nm1485940,Donny Boaz,1,2,1.0,1.0,Drama;Music,0.500;0.500
nm10877612,Sherrian Jarret,1,2,1.0,1.0,Drama;Music,0.500;0.500
nm6271072,David Solomon,1,2,1.0,1.0,Music;Drama,0.500;0.500
nm7730296,Aaron Mitchell,1,2,1.0,1.0,Drama;Music,0.500;0.500
nm17128681,Nitraranjan Borkotoky,1,2,1.0,1.0,Musical;Romance,0.500;0.500
nm1132913,Jay Newton,1,2,1.0,1.0,Drama;Comedy,0.500;0.500
nm6069517,Marli Siu,1,2,1.0,1.0,Drama;Comedy,0.500;0.500
nm10380360,Bethany Tennick,1,2,1.0,1.0,Drama;Comedy,0.500;0.500
nm0568729,Myra McFadyen,1,2,1.0,1.0,Drama;Comedy,0.500;0.500
nm0100492,Saburō Bōya,1,2,1.0,1.0,Fantasy;Adventure,0.500;0.500
nm8403469,Shin Shimada,1,2,1.0,1.0,Fantasy;Adventure,0.500;0.500
nm8950016,Sarah Rose Drake,1,2,1.0,1.0,Action;Sci-Fi,0.500;0.500
nm10939014,Essie Baird,1,2,1.0,1.0,Action;Sci-Fi,0.500;0.500
nm0931324,Michael Kenneth Williams,1,2,1.0,1.0,Drama;Thriller,0.500;0.500
nm1557329,Jessica Rothe,1,2,1.0,1.0,Drama;Thriller,0.500;0.500
nm0502425,Melissa Leo,1,2,1.0,1.0,Drama;Thriller,0.500;0.500
nm18642864,Carlos de Icaza Aneiros,1,2,1.0,1.0,Drama;Comedy,0.500;0.500
nm10476379,Erika Coli Clapes,1,2,1.0,1.0,Drama;Comedy,0.500;0.500
nm10476380,Edgar Chias,1,2,1.0,1.0,Comedy;Drama,0.500;0.500
nm6249205,David Angulo,1,2,1.0,1.0,Drama;Comedy,0.500;0.500
nm11065452,David Gentner,1,2,1.0,1.0,Romance;Comedy,0.500;0.500
nm0836729,Ernst Stötzner,1,2,1.0,1.0,Comedy;Romance,0.500;0.500
nm0361407,Jugal Hansraj,1,2,1.0,1.0,Drama;Comedy,0.500;0.500
nm6072674,Rhea Yadav,1,2,1.0,1.0,Drama;Comedy,0.500;0.500
nm13281810,Aarav Desai,1,2,1.0,1.0,Comedy;Drama,0.500;0.500
nm0348481,Neena Gupta,1,2,1.0,1.0,Comedy;Drama,0.500;0.500
nm8101697,Francisco Vitti,1,2,1.0,1.0,Thriller;Horror,0.500;0.500
nm10883493,Jade Cardozo,1,2,1.0,1.0,Thriller;Horror,0.500;0.500
nm5479043,Fabio Rabello,1,2,1.0,1.0,Thriller;Horror,0.500;0.500
nm10883495,Fefe Schneider,1,2,1.0,1.0,Horror;Thriller,0.500;0.500
nm7744878,Rafael Amadeu,1,2,1.0,1.0,Horror;Thriller,0.500;0.500
nm1227864,Mylène Jampanoï,1,2,1.0,1.0,Drama;Comedy,0.500;0.500
nm0082897,Bing Yin,1,2,1.0,1.0,Drama;Comedy,0.500;0.500
nm1982556,Julie De Bona,1,2,1.0,1.0,Drama;Comedy,0.500;0.500
