actorId,triangles,clusteringCoefficient,kshell,closeness,betweenness
nm6685291,36,1.0,2,0.065693,
nm6685502,36,1.0,0,0.0,
nm6685535,36,1.0,4,0.0,
nm6686507,36,1.0,2,0.0,
nm6686622,36,1.0,0,0.0,
nm6686759,71,0.591667,4,0.0,
nm6687568,36,1.0,1,0.0,
nm6687877,36,1.0,5,0.0,
nm6688102,36,1.0,2,0.0,
nm6690278,36,1.0,2,0.0,
nm6691624,36,1.0,4,0.0,
nm6691848,36,1.0,3,0.0,
nm6692547,36,1.0,0,0.0,
nm6694271,36,1.0,2,0.0,
nm6694718,36,1.0,0,0.0,
nm6694978,36,1.0,4,0.0,
nm6695982,36,1.0,2,0.0,
nm6697575,36,1.0,5,0.119772,
nm6697627,36,1.0,4,0.116667,
nm6699391,36,1.0,7,0.0,
nm6700297,36,1.0,1,0.0,
nm6700366,36,1.0,1,0.0,
nm6700498,36,1.0,3,0.0,
nm6700506,36,1.0,1,0.0,
nm6702201,36,1.0,2,0.0,
nm6702518,36,1.0,1,0.0,
nm6702704,36,1.0,3,0.0,
nm6703405,36,1.0,3,0.0,
nm6703408,36,1.0,2,0.0,
nm6705787,36,1.0,3,0.0,
nm6705983,111,0.316239,5,0.095023,0.0
nm6706312,36,1.0,1,0.0,
nm6707561,36,1.0,4,0.0,
nm6708288,36,1.0,2,0.0,
nm6708690,36,1.0,4,0.0,
nm6710084,36,1.0,3,0.0,
nm6710968,36,1.0,5,0.0,
nm6711994,36,1.0,1,0.0,
nm6712587,36,1.0,1,0.0,
nm6713262,36,1.0,2,0.0,
nm6713699,36,1.0,3,0.0,
nm6713767,36,1.0,2,0.0,
nm6713842,36,1.0,0,0.0,
nm6714032,36,1.0,0,0.0,
nm6714979,36,1.0,0,0.0,
nm6716083,36,1.0,1,0.0,
nm6717726,36,1.0,1,0.0,
nm6718435,68,0.871795,8,0.0,
nm6718764,36,1.0,3,0.0,
nm6718766,36,1.0,2,0.0,
nm6721658,36,1.0,0,0.0,
nm6722399,36,1.0,5,0.0,
nm6724617,36,1.0,2,0.068035,
nm6726235,36,1.0,2,0.0,
nm6726547,36,1.0,2,0.0,
nm6728134,36,1.0,4,0.0,
nm6728149,36,1.0,1,0.0,
nm6728625,36,1.0,2,0.0,
nm6728658,72,0.470588,1,0.0,
nm6732700,36,1.0,4,0.0,
nm6733359,36,1.0,4,0.0,
nm6734397,36,1.0,2,0.0,
nm6735462,36,1.0,3,0.0,
nm6736465,72,0.470588,5,0.0,
nm6736924,36,1.0,1,0.0,
nm6737445,36,1.0,0,0.0,
nm6738885,36,1.0,2,0.0,
nm6741390,36,1.0,4,0.0,
nm6742608,36,1.0,0,0.0,
nm6745676,36,1.0,4,0.0,
nm6745902,36,1.0,2,0.0,
nm6746818,36,1.0,1,0.0,
nm6747531,36,1.0,2,0.0,
nm6749520,36,1.0,4,0.0,
nm6749842,36,1.0,1,0.0,
nm6749843,36,1.0,0,0.0,
nm6750316,36,1.0,2,0.0,
nm6752942,36,1.0,1,0.0,
nm6753991,36,1.0,0,0.0,
nm6754911,36,1.0,3,0.0,
nm6755001,75,0.551471,2,0.0,
nm6755006,36,1.0,1,0.0,
nm6756432,36,1.0,2,0.0,
nm6756914,36,1.0,4,0.060345,
nm6757384,36,1.0,2,0.103618,
nm6759421,36,1.0,1,0.0,
nm6761294,36,1.0,1,0.0,
nm6761378,36,1.0,0,0.0,
nm6762533,36,1.0,6,0.0,
nm6763368,36,1.0,0,0.0,
nm6764800,36,1.0,3,0.0,
nm6767239,112,0.319088,3,0.0,0.0
nm6767243,36,1.0,4,0.0,
nm6767387,36,1.0,4,0.0,
nm6768002,36,1.0,3,0.0,
nm6769951,36,1.0,1,0.0,
nm6771561,36,1.0,3,0.0,
nm6771807,36,1.0,3,0.0,
nm6772181,36,1.0,3,0.0,
nm6774674,36,1.0,4,0.0,
nm6775229,36,1.0,2,0.0,
nm6776380,36,1.0,0,0.0,
nm6777070,36,1.0,3,0.060519,
nm6778905,36,1.0,1,0.0,
nm6779063,36,1.0,1,0.0,
nm6779623,36,1.0,2,0.0,
nm6780701,36,1.0,5,0.114545,
nm6781977,36,1.0,1,0.0,
nm6783407,36,1.0,0,0.0,
nm6783918,36,1.0,7,0.116883,
nm6784658,72,0.470588,4,0.075,
nm6785461,36,1.0,3,0.0,
nm6785657,72,0.470588,4,0.0,
nm6785660,36,1.0,3,0.0,
nm6785972,36,1.0,4,0.0,
nm6786155,36,1.0,3,0.0,
nm6786312,36,1.0,0,0.0,
nm6786673,36,1.0,2,0.0,
nm6787832,36,1.0,1,0.0,
nm6787910,36,1.0,1,0.0,
nm6787911,36,1.0,0,0.0,
nm6788819,36,1.0,4,0.120459,
nm6788820,72,0.470588,4,0.12233,
nm6789778,36,1.0,3,0.0,
nm6792763,36,1.0,5,0.0,
nm6792967,36,1.0,2,0.0,
nm6793636,36,1.0,0,0.0,
nm6793660,36,1.0,5,0.0,
nm6793833,36,1.0,4,0.0,
nm6794303,36,1.0,3,0.0,
nm6794756,36,1.0,2,0.0,
nm6794936,36,1.0,5,0.0,
nm6796131,36,1.0,1,0.0,
nm6798708,36,1.0,1,0.103618,
nm6800318,36,1.0,3,0.0,
nm6800672,36,1.0,0,0.0,
nm6801695,36,1.0,3,0.0,
nm6801935,36,1.0,1,0.0,
nm6803605,36,1.0,2,0.071591,
nm6804167,36,1.0,5,0.0,
nm6805740,36,1.0,2,0.0,
nm6807230,36,1.0,2,0.0,
nm6808042,36,1.0,4,0.0,
nm6808979,36,1.0,3,0.0,
nm6809999,36,1.0,2,0.0,
nm6811097,36,1.0,4,0.0,
nm6811103,36,1.0,1,0.0,
nm6811511,36,1.0,3,0.0,
nm6811540,36,1.0,4,0.103448,
nm6811680,36,1.0,1,0.0,
nm6811804,36,1.0,5,0.0,
nm6811859,36,1.0,2,0.0,
nm6812114,36,1.0,2,0.0,
nm6812985,36,1.0,5,0.0,
nm6814486,72,0.470588,6,0.0,
nm6816957,36,1.0,1,0.0,
nm6817679,36,1.0,0,0.0,
nm6819140,36,1.0,2,0.0,
nm6820372,36,1.0,2,0.0,
nm6820375,36,1.0,1,0.0,
nm6820784,36,1.0,0,0.0,
nm6820878,36,1.0,1,0.0,
nm6822352,36,1.0,2,0.0,
nm6822354,36,1.0,1,0.0,
nm6822356,36,1.0,0,0.0,
nm6822586,36,1.0,2,0.0,
nm6823241,36,1.0,4,0.075995,
nm6823316,36,1.0,2,0.0,
nm6823397,36,1.0,4,0.0,
nm6824481,36,1.0,5,0.0,
nm6826659,110,0.398551,3,0.0,4e-06
nm6826725,36,1.0,4,0.0,
nm6826930,36,1.0,1,0.0,
nm6827263,36,1.0,4,0.0,
nm6827674,70,0.666667,2,0.0,
nm6831108,36,1.0,3,0.0,
nm6832604,36,1.0,1,0.0,
nm6833236,36,1.0,3,0.0,
nm6835617,36,1.0,2,0.0,
nm6835871,36,1.0,3,0.0,
nm6836186,36,1.0,5,0.0,
nm6836192,36,1.0,4,0.0,
nm6836376,36,1.0,5,0.0,
nm6836377,69,0.657143,4,0.0,
nm6836378,36,1.0,3,0.0,
nm6836381,69,0.657143,2,0.0,
nm6837668,36,1.0,3,0.0,
nm6838228,36,1.0,2,0.0,
nm6840275,36,1.0,4,0.119093,
nm6842634,36,1.0,1,0.0,
nm6843400,36,1.0,2,0.0,
nm6844475,36,1.0,2,0.0,
nm6845052,36,1.0,1,0.109185,
nm6845066,72,0.470588,2,0.114964,
nm6845069,36,1.0,2,0.116883,
nm6845744,36,1.0,2,0.0,
nm6845864,36,1.0,4,0.10396,
nm6845941,36,1.0,0,0.0,
nm6847783,36,1.0,1,0.0,
nm6848039,36,1.0,4,0.0,
nm6850360,36,1.0,1,0.0,
nm6851076,36,1.0,2,0.095023,
nm6851210,36,1.0,1,0.0,
nm6851778,36,1.0,1,0.0,
nm6852161,36,1.0,4,0.0,
nm6854277,36,1.0,3,0.0,
nm6855093,36,1.0,2,0.0,
nm6856651,78,0.509804,5,0.0,
nm6856660,36,1.0,3,0.0,
nm6856890,36,1.0,1,0.0,
nm6858586,36,1.0,2,0.0,
nm6859238,36,1.0,1,0.068035,
nm6864052,73,0.477124,0,0.0,
nm6864622,36,1.0,0,0.0,
nm6865428,36,1.0,2,0.0,
nm6865772,36,1.0,4,0.0,
nm6868119,36,1.0,3,0.0,
nm6868308,36,1.0,3,0.0,
nm6869208,36,1.0,3,0.0,
nm6869529,36,1.0,1,0.0,
nm6870283,36,1.0,2,0.0,
nm6870822,36,1.0,1,0.0,
nm6871471,36,1.0,1,0.0,
nm6873101,36,1.0,4,0.0,
nm6874234,36,1.0,2,0.0,
nm6874873,76,0.496732,5,0.0,
nm6875292,72,0.470588,2,0.0,
nm6875568,36,1.0,1,0.0,
nm6876928,36,1.0,1,0.0,
nm6878947,36,1.0,2,0.0,
nm6879442,36,1.0,6,0.0,
nm6880679,36,1.0,3,0.0,
nm6880762,36,1.0,3,0.0,
nm6883803,36,1.0,2,0.055507,
nm6884511,36,1.0,5,0.0,
nm6884988,36,1.0,3,0.0,
nm6886823,36,1.0,4,0.0,
nm6887616,36,1.0,5,0.0,
nm6891047,36,1.0,2,0.0,
nm6891947,72,0.470588,1,0.0,
nm6892993,72,0.470588,1,0.0,
nm6894302,36,1.0,4,0.0,
nm6896341,36,1.0,1,0.0,
nm6897372,36,1.0,4,0.0,
nm6902810,36,1.0,0,0.0,
nm6903157,36,1.0,6,0.0,
nm6908870,36,1.0,1,0.0,
nm6910585,36,1.0,2,0.087137,
nm6910675,36,1.0,2,0.0,
nm6911082,36,1.0,2,0.0,
nm6911746,36,1.0,5,0.0,
nm6913129,72,0.470588,4,0.0,
nm6914294,36,1.0,0,0.0,
nm6915910,36,1.0,3,0.0,
nm6916108,36,1.0,2,0.0,
nm6916130,36,1.0,3,0.0,
nm6916922,36,1.0,1,0.0,
nm6917490,36,1.0,4,0.106419,
nm6917808,36,1.0,0,0.0,
nm6918418,36,1.0,3,0.0,
nm6920210,36,1.0,0,0.0,
nm6920613,36,1.0,7,0.0,
nm6921152,36,1.0,3,0.0,
nm6921368,36,1.0,4,0.0,
nm6921373,36,1.0,3,0.0,
nm6922643,36,1.0,4,0.0,
nm6922682,36,1.0,2,0.0,
nm6923452,36,1.0,0,0.0,
nm6924097,36,1.0,1,0.0,
nm6924159,36,1.0,1,0.0,
nm6925212,36,1.0,1,0.062008,
nm6929749,36,1.0,1,0.0,
nm6931051,36,1.0,0,0.0,
nm6931873,36,1.0,3,0.0,
nm6931894,105,0.380435,0,0.0,0.0
nm6931940,36,1.0,3,0.0,
nm6934209,36,1.0,1,0.0,
nm6935095,36,1.0,5,0.0,
nm6935325,36,1.0,0,0.0,
nm6938503,36,1.0,4,0.128049,
nm6938565,36,1.0,0,0.0,
nm6940200,36,1.0,4,0.0,
nm6940528,36,1.0,2,0.0,
nm6943991,36,1.0,0,0.0,
nm6945850,36,1.0,3,0.103448,
nm6946659,36,1.0,0,0.0,
nm6947740,36,1.0,1,0.0,
nm6947874,36,1.0,3,0.0,
nm6949066,36,1.0,3,0.0,
nm6949176,36,1.0,1,0.0,
nm6949661,36,1.0,3,0.0,
nm6950516,36,1.0,0,0.0,
nm6951949,36,1.0,6,0.0,
nm6952948,70,0.666667,4,0.0,
nm6953665,36,1.0,1,0.0,
nm6954008,36,1.0,2,0.0,
nm6955446,36,1.0,2,0.065557,
nm6956643,36,1.0,3,0.0,
nm6956662,36,1.0,1,0.0,
nm6956770,36,1.0,0,0.0,
nm6958029,36,1.0,6,0.0,
nm6960528,36,1.0,1,0.0,
nm6961436,36,1.0,3,0.0,
nm6963181,36,1.0,8,0.0,
nm6963925,36,1.0,1,0.0,
nm6964940,36,1.0,1,0.0,
nm6965680,36,1.0,2,0.078358,
nm6972362,36,1.0,6,0.0,
nm6973289,36,1.0,6,0.119318,
nm6973330,36,1.0,3,0.0,
nm6974139,36,1.0,1,0.0,
nm6975296,36,1.0,5,0.0,
nm6976646,36,1.0,4,0.119772,
nm6976647,36,1.0,4,0.121387,
nm6978202,36,1.0,3,0.0,
nm6978918,36,1.0,3,0.0,
nm6979445,36,1.0,4,0.0,
nm6980314,36,1.0,3,0.124016,
nm6981289,36,1.0,3,0.0,
nm6981797,36,1.0,3,0.0,
nm6982756,36,1.0,4,0.075179,
nm6984294,36,1.0,2,0.0,
nm6995220,36,1.0,4,0.115596,
nm6995817,36,1.0,3,0.119545,
nm6998719,72,0.470588,4,0.127789,
nm6999449,36,1.0,3,0.104132,
nm6999451,36,1.0,2,0.100478,
nm7000274,36,1.0,4,0.0,
nm7004001,36,1.0,6,0.0,
nm7004946,36,1.0,2,0.060345,
nm7006860,36,1.0,2,0.0,
nm7008542,36,1.0,3,0.095455,
nm7008753,36,1.0,4,0.0,
nm7009796,36,1.0,5,0.0,
nm7014900,36,1.0,2,0.0,
nm7014938,36,1.0,1,0.0,
nm7015080,36,1.0,1,0.0,
nm7017299,36,1.0,6,0.119318,
nm7017710,36,1.0,0,0.0,
nm7019105,36,1.0,0,0.0,
nm7022372,36,1.0,1,0.0,
nm7022523,36,1.0,0,0.0,
nm7022689,36,1.0,0,0.0,
nm7023533,36,1.0,3,0.0,
nm7023816,36,1.0,1,0.110333,
nm7024752,36,1.0,1,0.0,
nm7024958,36,1.0,2,0.0,
nm7025759,36,1.0,1,0.0,
nm7026773,36,1.0,2,0.0,
nm7027550,36,1.0,3,0.100159,
nm7028312,185,0.455665,11,0.0,2.1e-05
nm7028977,36,1.0,0,0.0,
nm7029055,72,0.470588,0,0.0,
nm7030182,131,0.373219,4,0.0,4.9e-05
nm7030186,123,0.378462,9,0.0,3.1e-05
nm7030324,108,0.391304,5,0.0,2e-06
nm7033618,36,1.0,3,0.082245,
nm7034023,36,1.0,2,0.0,
nm7034044,36,1.0,1,0.0,
nm7035582,36,1.0,4,0.0,
nm7037298,36,1.0,1,0.0,
nm7037517,36,1.0,0,0.0,
nm7044343,36,1.0,5,0.0,
nm7044552,36,1.0,1,0.0,
nm7044734,36,1.0,1,0.0,
nm7045326,36,1.0,3,0.0,
nm7046528,36,1.0,2,0.0,
nm7049955,36,1.0,2,0.103448,
nm7051150,36,1.0,3,0.0,
nm7052596,36,1.0,4,0.105175,
nm7054349,36,1.0,2,0.0,
nm7055164,36,1.0,3,0.0,
nm7056693,36,1.0,3,0.0,
nm7059007,36,1.0,1,0.0,
nm7059964,36,1.0,3,0.0,
nm7060212,36,1.0,1,0.0,
nm7060634,36,1.0,5,0.0,
nm7062993,36,1.0,4,0.080873,
nm7063828,36,1.0,4,0.110333,
nm7063893,36,1.0,2,0.0,
nm7064292,36,1.0,2,0.081395,
nm7064349,36,1.0,8,0.098437,
nm7064837,36,1.0,3,0.0,
nm7064912,36,1.0,0,0.0,
nm7065118,36,1.0,2,0.0,
nm7065701,36,1.0,1,0.0,
nm7065745,36,1.0,2,0.0,
nm7070114,36,1.0,2,0.0,
nm7070508,36,1.0,3,0.0,
nm7072315,36,1.0,3,0.0,
nm7072570,36,1.0,2,0.0,
nm7074701,36,1.0,2,0.0,
nm7075397,36,1.0,4,0.114754,
nm7077277,36,1.0,1,0.106239,
nm7077371,36,1.0,3,0.0,
nm7077964,36,1.0,4,0.0,
nm7078703,36,1.0,1,0.0,
nm7078907,36,1.0,0,0.0,
nm7079932,36,1.0,1,0.0,
nm7080308,36,1.0,1,0.0,
nm7080395,36,1.0,2,0.0,
nm7081485,36,1.0,5,0.0,
nm7082239,36,1.0,5,0.0,
nm7083392,36,1.0,2,0.060229,
nm7084340,36,1.0,5,0.0,
nm7084525,36,1.0,5,0.0,
nm7085888,36,1.0,4,0.0,
nm7086305,36,1.0,4,0.0,
nm7088715,36,1.0,3,0.0,
nm7091100,36,1.0,3,0.0,
nm7093076,36,1.0,1,0.0,
nm7093364,36,1.0,1,0.0,
nm7094216,72,0.470588,4,0.0,
nm7094507,36,1.0,1,0.0,
nm7095359,36,1.0,3,0.0,
nm7097423,36,1.0,3,0.0,
nm7097759,36,1.0,1,0.0,
nm7099101,36,1.0,4,0.0,
nm7099888,36,1.0,0,0.0,
nm7100817,73,0.536765,9,0.0,
nm7100818,36,1.0,8,0.0,
nm7102892,36,1.0,3,0.0,
nm7104213,36,1.0,5,0.0,
nm7104317,36,1.0,2,0.0,
nm7104320,36,1.0,1,0.0,
nm7104443,111,0.341538,4,0.0,1.9e-05
nm7104940,36,1.0,1,0.0,
nm7105818,36,1.0,0,0.070549,
nm7106350,36,1.0,0,0.0,
nm7106485,36,1.0,2,0.0,
nm7106489,36,1.0,1,0.0,
nm7107173,36,1.0,2,0.0,
nm7108471,36,1.0,3,0.0,
nm7108952,36,1.0,2,0.0,
nm7109469,36,1.0,0,0.0,
nm7109993,36,1.0,2,0.0,
nm7110263,36,1.0,3,0.0,
nm7111158,36,1.0,2,0.107692,
nm7112007,36,1.0,6,0.0,
nm7112009,36,1.0,8,0.0,
nm7112244,36,1.0,3,0.0,
nm7112813,36,1.0,3,0.0,
nm7118554,36,1.0,3,0.110915,
nm7119706,36,1.0,0,0.0,
nm7120132,36,1.0,8,0.0,
nm7121595,108,0.307692,3,0.0,0.0
nm7124125,36,1.0,4,0.0,
nm7124708,36,1.0,3,0.0,
nm7124712,36,1.0,2,0.0,
nm7125176,36,1.0,5,0.0,
nm7125623,36,1.0,1,0.0,
nm7125624,36,1.0,1,0.0,
nm7126592,36,1.0,1,0.0,
nm7126666,36,1.0,1,0.0,
nm7130871,36,1.0,5,0.123529,
nm7131255,36,1.0,2,0.0,
nm7131558,36,1.0,4,0.0,
nm7132587,36,1.0,0,0.0,
nm7134754,36,1.0,3,0.0,
nm7138338,36,1.0,1,0.0,
nm7138719,36,1.0,2,0.0,
nm7139083,36,1.0,3,0.0,
nm7139921,36,1.0,2,0.0,
nm7139946,36,1.0,2,0.0,
nm7140010,36,1.0,6,0.0,
nm7141439,36,1.0,1,0.0,
nm7141502,36,1.0,3,0.0,
nm7141587,36,1.0,2,0.0,
nm7143800,36,1.0,1,0.0,
nm7144002,72,0.470588,1,0.0,
nm7144237,36,1.0,4,0.103448,
nm7144357,74,0.48366,3,0.115174,
nm7145730,36,1.0,1,0.0,
nm7147009,36,1.0,1,0.0,
nm7148362,36,1.0,3,0.0,
nm7148844,36,1.0,1,0.0,
nm7149670,36,1.0,1,0.0,
nm7151926,36,1.0,1,0.0,
nm7152477,36,1.0,3,0.0,
nm7153454,36,1.0,2,0.0,
nm7155404,36,1.0,1,0.10396,
nm7159828,36,1.0,4,0.0,
nm7160314,36,1.0,2,0.0,
nm7160967,36,1.0,3,0.0,
nm7161690,36,1.0,0,0.0,
nm7165185,36,1.0,1,0.0,
nm7165192,36,1.0,4,0.0,
nm7165463,36,1.0,1,0.0,
nm7166121,36,1.0,2,0.0,
nm7166641,36,1.0,0,0.0,
nm7168339,36,1.0,0,0.0,
nm7169972,36,1.0,2,0.0,
nm7170644,72,0.470588,6,0.0,
nm7174160,36,1.0,0,0.0,
nm7176413,36,1.0,1,0.0,
nm7176425,72,0.470588,0,0.0,
nm7179123,36,1.0,2,0.0,
nm7181957,36,1.0,2,0.124016,
nm7182750,36,1.0,4,0.0,
nm7186028,36,1.0,4,0.0,
nm7188724,36,1.0,3,0.114964,
nm7189092,36,1.0,0,0.0,
nm7189111,73,0.477124,1,0.0,
nm7190643,36,1.0,6,0.0,
nm7192128,36,1.0,0,0.0,
nm7192601,36,1.0,2,0.0,
nm7193158,36,1.0,2,0.0,
nm7193305,36,1.0,2,0.0,
nm7194019,36,1.0,3,0.0,
nm7194857,36,1.0,4,0.0,
nm7194919,36,1.0,4,0.0,
nm7197043,36,1.0,3,0.0,
nm7197398,36,1.0,7,0.0,
nm7199858,36,1.0,4,0.0,
nm7202786,36,1.0,5,0.0,
nm7204225,36,1.0,3,0.0,
nm7205423,73,0.477124,6,0.120229,
nm7206660,36,1.0,0,0.0,
nm7207551,36,1.0,1,0.0,
nm7208489,36,1.0,3,0.075995,
nm7208548,36,1.0,1,0.0,
nm7208549,36,1.0,0,0.0,
nm7210777,36,1.0,1,0.0,
nm7213751,36,1.0,5,0.0,
nm7214377,36,1.0,4,0.0,
nm7216750,36,1.0,5,0.125249,
nm7216916,36,1.0,2,0.0,
nm7219340,36,1.0,0,0.0,
nm7219768,36,1.0,3,0.0,
nm7222121,36,1.0,2,0.0,
nm7222271,36,1.0,2,0.0,
nm7223349,36,1.0,3,0.0,
nm7224067,36,1.0,1,0.0,
nm7224971,36,1.0,0,0.0,
nm7224978,36,1.0,1,0.0,
nm7225702,36,1.0,2,0.0,
nm7228332,36,1.0,2,0.0,
nm7231291,36,1.0,7,0.098437,
nm7232203,36,1.0,4,0.0,
nm7233042,36,1.0,4,0.077111,
nm7233593,36,1.0,1,0.0,
nm7233931,36,1.0,3,0.0,
nm7234020,36,1.0,3,0.0,
nm7236743,36,1.0,0,0.0,
nm7237124,36,1.0,4,0.125249,
nm7237266,36,1.0,3,0.0,
nm7237738,36,1.0,7,0.0,
nm7240271,36,1.0,0,0.0,
nm7241265,36,1.0,3,0.0,
nm7243877,36,1.0,6,0.121622,
nm7245181,36,1.0,2,0.0,
nm7246824,36,1.0,1,0.0,
nm7247068,36,1.0,2,0.0,
nm7248493,36,1.0,1,0.0,
nm7249375,36,1.0,0,0.0,
nm7249955,73,0.477124,4,0.0,
nm7249993,36,1.0,3,0.0,
nm7250074,36,1.0,2,0.0,
nm7251300,36,1.0,7,0.0,
nm7251826,36,1.0,5,0.0,
nm7253444,36,1.0,2,0.0,
nm7256655,36,1.0,5,0.0,
nm7257457,36,1.0,1,0.0,
nm7260615,36,1.0,5,0.0,
nm7260732,36,1.0,1,0.0,
nm7260780,36,1.0,2,0.0,
nm7260890,36,1.0,0,0.0,
nm7263193,36,1.0,7,0.0,
nm7263212,36,1.0,2,0.0,
nm7265822,36,1.0,1,0.0,
nm7267746,36,1.0,1,0.0,
nm7267977,36,1.0,1,0.0,
nm7268239,36,1.0,2,0.0,
nm7269212,36,1.0,3,0.0,
nm7272981,36,1.0,3,0.0,
nm7273876,72,0.470588,2,0.0,
nm7275967,36,1.0,4,0.0,
nm7276503,36,1.0,2,0.0,
nm7279652,36,1.0,2,0.088112,
nm7280310,36,1.0,4,0.0,
nm7282382,36,1.0,2,0.0,
nm7285894,36,1.0,4,0.0,
nm7286184,36,1.0,6,0.0,
nm7286379,36,1.0,2,0.0,
nm7288238,36,1.0,2,0.0,
nm7288448,36,1.0,4,0.0,
nm7288451,36,1.0,3,0.0,
nm7288558,44,0.977778,3,0.0,
nm7289094,36,1.0,1,0.0,
nm7290010,36,1.0,1,0.0,
nm7290079,36,1.0,2,0.0,
nm7291329,36,1.0,0,0.0,
nm7292422,36,1.0,3,0.105175,
nm7294663,36,1.0,0,0.0,
nm7295963,36,1.0,4,0.0,
nm7296699,36,1.0,1,0.0,
nm7297975,36,1.0,2,0.0,
nm7299496,36,1.0,3,0.0,
nm7300537,36,1.0,4,0.0,
nm7301911,36,1.0,3,0.0,
nm7302567,36,1.0,3,0.0,
nm7304713,36,1.0,2,0.0,
nm7305760,36,1.0,3,0.087017,
nm7306001,36,1.0,2,0.0,
nm7306987,36,1.0,0,0.0,
nm7308148,36,1.0,1,0.0,
nm7308187,36,1.0,4,0.0,
nm7308315,36,1.0,0,0.0,
nm7308376,36,1.0,3,0.08129,
nm7308525,36,1.0,3,0.0,
nm7309160,36,1.0,1,0.0,
nm7309931,36,1.0,2,0.0,
nm7311813,36,1.0,0,0.0,
nm7311859,36,1.0,1,0.109185,
nm7312177,36,1.0,2,0.0,
nm7313244,36,1.0,3,0.0,
nm7313804,36,1.0,7,0.0,
nm7315664,36,1.0,0,0.0,
nm7316038,36,1.0,6,0.0,
nm7317659,36,1.0,1,0.0,
nm7317732,36,1.0,3,0.0,
nm7318389,36,1.0,2,0.0,
nm7318397,36,1.0,2,0.0,
nm7318811,36,1.0,1,0.0,
nm7319350,36,1.0,2,0.0,
nm7321179,36,1.0,2,0.0,
nm7321199,72,0.529412,3,0.0,
nm7321254,36,1.0,0,0.0,
nm7321793,36,1.0,3,0.0,
nm7321798,36,1.0,2,0.0,
nm7322034,36,1.0,2,0.088359,
nm7322415,36,1.0,2,0.0,
nm7325906,36,1.0,2,0.0,
nm7326511,36,1.0,1,0.0,
nm7327253,36,1.0,3,0.060345,
nm7327824,36,1.0,3,0.0,
nm7328054,36,1.0,5,0.114338,
nm7329204,71,0.591667,0,0.0,
nm7329521,36,1.0,2,0.0,
nm7330110,36,1.0,2,0.0,
nm7331054,36,1.0,7,0.0,
nm7331081,72,0.529412,5,0.0,
nm7331094,36,1.0,4,0.0,
nm7332711,36,1.0,0,0.0,
nm7333113,36,1.0,4,0.0,
nm7333707,36,1.0,5,0.0,
nm7333829,36,1.0,1,0.0,
nm7333836,36,1.0,2,0.0,
nm7335270,36,1.0,3,0.099213,
nm7335276,36,1.0,5,0.0,
nm7336169,36,1.0,2,0.0,
nm7337359,36,1.0,3,0.0,
nm7339148,36,1.0,5,0.0,
nm7339828,36,1.0,6,0.0,
nm7340667,36,1.0,1,0.0,
nm7341770,36,1.0,2,0.0,
nm7344186,36,1.0,5,0.0,
nm7344299,36,1.0,5,0.0,
nm7344328,36,1.0,3,0.0,
nm7345201,36,1.0,0,0.0,
nm7346980,36,1.0,2,0.0,
nm7347396,36,1.0,4,0.0,
nm7348359,36,1.0,0,0.0,
nm7349347,36,1.0,1,0.0,
nm7349457,72,0.470588,4,0.0,
nm7349963,72,0.470588,2,0.113309,
nm7350709,36,1.0,1,0.0,
nm7351371,36,1.0,0,0.0,
nm7351489,36,1.0,6,0.0,
nm7351991,36,1.0,1,0.0,
nm7352209,36,1.0,3,0.0,
nm7354641,36,1.0,0,0.0,
nm7355324,36,1.0,6,0.0,
nm7356566,36,1.0,2,0.0,
nm7356818,36,1.0,2,0.0,
nm7357196,36,1.0,4,0.0,
nm7359323,36,1.0,3,0.0,
nm7360568,36,1.0,2,0.0,
nm7363055,36,1.0,4,0.0,
nm7363265,36,1.0,1,0.0,
nm7363977,36,1.0,3,0.0,
nm7365111,36,1.0,5,0.100639,
nm7367159,36,1.0,1,0.0,
nm7367695,36,1.0,6,0.131799,
nm7368006,36,1.0,2,0.0,
nm7368334,36,1.0,3,0.0,
nm7369305,36,1.0,1,0.0,
nm7369952,36,1.0,3,0.0,
nm7370336,36,1.0,3,0.104478,
nm7370901,36,1.0,3,0.082245,
nm7371196,36,1.0,3,0.0,
nm7371202,36,1.0,1,0.0,
nm7373606,36,1.0,0,0.0,
nm7373703,36,1.0,0,0.0,
nm7376490,36,1.0,1,0.0,
nm7377149,36,1.0,1,0.0,
nm7380347,36,1.0,2,0.0,
nm7381472,36,1.0,6,0.0,
nm7382947,36,1.0,3,0.0,
nm7384359,36,1.0,4,0.0,
nm7384935,36,1.0,2,0.0,
nm7385597,36,1.0,1,0.0,
nm7386083,36,1.0,3,0.064483,
nm7387710,72,0.470588,6,0.123047,
nm7388919,36,1.0,3,0.0,
nm7390318,36,1.0,0,0.0,
nm7390330,36,1.0,1,0.0,
nm7390393,36,1.0,2,0.1171,
nm7390671,36,1.0,3,0.0,
nm7391785,36,1.0,2,0.068553,
nm7391964,36,1.0,9,0.0,
nm7392140,105,0.41502,3,0.0,0.000854
nm7393874,72,0.529412,2,0.080666,
nm7394024,36,1.0,3,0.105882,
nm7395199,36,1.0,0,0.0,
nm7396726,36,1.0,1,0.0,
nm7397864,36,1.0,5,0.115596,
nm7399799,36,1.0,1,0.0,
nm7401575,36,1.0,1,0.0,
nm7402559,36,1.0,2,0.0,
nm7403009,36,1.0,2,0.0,
nm7405876,36,1.0,3,0.0,
nm7406451,36,1.0,1,0.0,
nm7407110,36,1.0,3,0.0,
nm7407174,36,1.0,0,0.0,
